text,label
Pour toute les féministes #feminist #meetoo #BalanceTonPorc venez soutenir la cause des hommes #hommiste défendez les pères qui ne voient plus leurs enfants à cause de femmes égoïstes,1
23% des crises de 2017 ont pour motif la défense du sexisme #Confbadbuzz,0
@USER La place de la femme? C est vrai que vu le nombre de femmes qui meurt sous les coups de leur maris en France et le #balancetonporc la femme est bien traitée en Occident...,1
"Violences dans les espaces publics : d'après l'@USER (enquête Virage) les #femmes sont plus souvent atteintes que les #hommes et sont exposées surtout à des #violences de nature #sexiste et sexuelle
ses.ens-lyon.fr/actualites/rap… LINK",0
"@USER Bocuse ? Bocuse, ce polygame assumé que tout le monde encense ?.... #BalanceTonPorc #MaisALaSauceBocuseCaPasseMieux",1
"La mode du « féminisme washing » atteint les entreprises
De +en + de grands groupes revendiquent leur engagement en faveur de l’égalité entre hommes et femmes. Mais en interne, la réalité diffère. #EgaliteFH #sexisme #LikeDiversité 
lemonde.fr/societe/articl… LINK",0
"""@USER @USER Moi !!!! Pour me barrer de monde de fous !
",0
"Tout a l'heure dans le métro je me suis pris un womanspreading frontal j'ai du riposter par un semi-manspreading, est-ce normal de devoir en arriver à de telles extrémités pour se défendre ? #BalanceTonPorc LINK",1
"Christine Lagarde Femme admirable , honore la gens feminine.  Ravie d'avoir pu echanger avec elle en tte simplicite. LINK",0
"BOURG - NICE ▶ Hand Femme 20H30

PLUS DE 53,5 buts © 1,75 (1,5%)

PLUS DE 55,5 buts © 2,30 (1%)",0
#Confidentiel tous les samedis à 14h sur RTL @USER vous raconte l’histoire d’une vie. Aujourd’hui : Catherine Deneuve et sa sœur Francoise Dorléac. 📻🎥@USER,0
Tata mic jvais creve il est trop chou,0
@USER @USER @USER l'homme blanc ? votre culture est egale votre betise de bobo gauchiste!... @USER,0
"Des millions de femmes ont libéré leur parole durant le mouvement #moiaussi. Aujourd’hui, nous voulons souligner leur courage et réitérer notre solidarité. #Etmaintenant envisageons l’avenir. Joignez le mouvement, endossez la déclaration. etmaintenant.net",0
en espagnol regardé un truc sur la loi contre l’avortement en argentine et comme par hasard les seules personn… @USER,0
"Quand un livreur de Lucky Burger vient t'aborder pour faire sa promo et dis à ta pote asiat ""Y a aussi du riz"". Paie ton racisme... #revolte #racisme #balancetonporc",0
"@USER @USER Absolument. Je vous crois. J'imagine très bien les policiers sur l'autoroute de Handewitt téléphoner à Angela Merkel pour leur dire qu'ils ont chopé l'ancien président d'une assemblée régionale espagnole pour solliciter ses instructions. Parce qu'elle n'a que ça à foutre, aussi. LINK",0
Cet après midi j'ai un cours sur l'organe génital de le femme... j'ai attendu 20ans qd mm!! #ironie,0
Un vieux aussi HMÃNGGAÃHLE que cette PAITACE mâa une fois agressÃ© dans la rue en hurlant AaAsSsSaÃÃ¢SsSiÃÃ®N parce que je nâavais pas de masque. Il doit Ãªtre crevÃ© maintenant avec toutes ses doses eeeeeeeh bieeeeeeen LINK,0
"[PRO] OL 🆚 @USER 
🏆 @USER 1/4F &gt; Aller / 1st Leg
⏰ Jeudi 22 Mars - 18h45 / Thu. 22 March - 6:45 p.m. CET
🏟 @USER
olweb.fr/fr/article/uwc…
#UWCL #OLvFCB",0
 déja toi sylvia me parle pas,0
@USER Et dans quel rÃ©cit l'Etat d'Israel avait invitÃ© ADOLF HITLER pour combattre les arabes ??? Il ne suffit  pas de comparer... Vos alliÃ©s ont fait de la barbarie innommable au Kivu et dans l'ex Province Orientale! Sommes nous sur la mÃªme pl,0
 comme d'hab,0
"#BalanceTonPorc #MeToo On a la parole depuis mi octobre, 3 mois. Et eux depuis des millénaires. Et déjà ils essaient de faire passer les bourreaux pour les victimes. Arrêtez de chialer les mecs et remettez vous un peu en cause, ça nous fera quelques vacances twitter.com/ellensalvi/sta…",1
@USER @USER @USER t'étais pour la privatisation de la sncf mongol.,0
" Sincèrement, je peux plus dormir la nuit avec vos horreurs !",0
"Manon  ""ah c'est bien tu gardes ta forme de jeunesse au moins tu sers à qq chose "" une tueuse cette fille x) #Ironie",0
"#EnsembleContreLeSexisme
Un collectif de 21 associations, réseaux et organisations signe une charte d’engagement pour lutter contre le sexisme et promouvoir l’égalité entre les femmes et les hommes.
➡️ bit.ly/2iZkoVH LINK",0
On en est donc encore là ? @USER #pub #sexisme #honte #cdiscount LINK,1
"Si c'est une femme qui le dit, ça passe ? ou c'est une ""#masculiniste"" ?
Même constat personnel.. certain-e-s se trompent de combats..  #EgaliteFH 

Un néo-#féminisme victimaire, puritain et #sexiste
lefigaro.fr/vox/societe/20… via @USER",1
rt @USER j'suis pas un gauchiste mais la il 100% raison. c'est inadmissible @USER les poissons ont besoin de plus d'espac,0
"Après-demain à Colmar et non demain, on parlera et échangera sur le #sexisme dans le #sport ! twitter.com/unss_alsace/st…",0
@USER moi j'avais pas compris et j'suis d'accord avec elle sur triso/autiste et pk pas débile mentale mais md… @USER,0
l'intranet de la fac le jour si il fonctionne bien il crÃ¨ve ?,0
"@USER J'parle aussi en tant que jaune et franchement lÃ  t'abuse c'est juste l'eye liner+ le flash qui donne cet effet, y'a des photos bien plus pire genre des CÃ©lÃ©britÃ©s qui font par exemple littÃ©ralement les yeux bridÃ© qui devraient rÃ©elleme",0
@USER @USER aucun rapport avec gauchiste vous êtes attardé mental ?,0
" amine, t'es trop rageux parce que moi on m'remarque",0
comment tu peux passer d’une personne à une autre comme ça d’un seul coup? c’est pas possible faut être mongol mdr,0
hé ça fume dans mes mentions y'a un debats entre un juifs et un complotiste c'est n'importe quoi,0
"Rois de rien du tout c juste quâon crÃ¨ve la dalle on mange et on remange les miettes comme des rats, ces gros clochards lÃ  ils veulent rien sortir ptdrrrrrr LINK",0
 vous abusez ,0
tweets de la semaine : #migrants en méditerranée - enfants migrants en #france – répression au #kirghizistan – abus… @USER,0
"Pour Aurore Bergé, on devrait pouvoir s'habiller ""comme on l'entend"" : Jean-Michel Aphatie lui répond
telestar.fr/actu-tv/c-a-vo… LINK",0
 va la mosquée grosse folle,0
@USER @USER lui aussi c...est un gros connard d...ultra gauchiste,0
"@USER @USER Et allant sur Google pour zyeuter quelques pages, Ã§a a renforcÃ© cette idÃ©e en moi !! C'est plutÃ´t un bon dÃ©but, car j'ai adorÃ© Bride Stories. LINK",0
"""Libérons la parole des hommes"" : ""Marianne"" défend le ""second degré"" de sa une sur #BalanceTonPorc francetvinfo.fr/societe/harcel… via @USER",0
 moi j'harcele,0
"Avec le lancement #EtMaintenant à l’initiative d’une centaine de féministes québécoises, l’idée est de donner suite au mouvement #MoiAussi #MeToo afin de poursuivre la lutte contre les agressions et le harcèlement sexuels information.tv5monde.com/terriennes/met…",0
 tu va faire quoi avec ton pti corp t solo ta pas dami,0
"#28janvier 1873
Naissance de #Colette, romancière française (décédée le #3août 1954).
► espacefrancais.com/colette/ ◄
#Littérature #SidonieGabrielleColette #Féminisme #Chréri #AcadémieGoncourt LINK",0
 hitler c'est trompé de communauté,1
@USER @USER mec si il gagne pas cobtre liverpool ils st eliminate donc fais pas l’attardé ici,0
 comme une autruche tu met ta tete dans des trou ?,0
"Bonne remarque de Nidal sur Seenthis : pourquoi parler de ""briseurs"" de silence pour les femmes qui ont lancé #Metoo et #balancetonporc ? La langue du pouvoir a toujours voulu décrédibiliser les révoltes. seenthis.net/messages/650247",0
@USER @USER accessoirement il s'est pété le pied contre un meuble cet attardé,0
slt lyon apparement les jeunes migrants qui sont montée de la croix rousse vont se faire expulser d’ici demain. si… @USER,0
"@USER @USER j'aime bien la chute de votre message. Pour le reste, je renvoie vers un hastag célèbre : #BalanceTonPorc",1
"""@USER @USER @USER Le nazisme
",0
"@USER @USER @USER zemmour croit au grant replacement ,donc il est nazi , il a la meme ideology que hitler",1
"@USER @USER Et certains dÃ©couvriront peut-Ãªtre par la mÃªme occasion que les vrais fascistes sont ceux que le NPA dÃ©fend corps et Ã¢me, comme les islamistes du CCIF, dont Idriss Sihamedi qui a dÃ©jÃ  fait l'Ã©loge d'Adolf Hitler.",0
"@USER @USER @USER @USER @USER @USER @USER @USER Et on rappellera à tous les anti #IVG #Avortement, le délit d'entrave qu'ils font à chacun de leur tweet de propagande #sexiste LINK",1
 arreté bande de conne vous avez cas travaillé ,0
"""il faut dire, et redire, que la misogynie castre des femmes à tour de bras, et pas de manière figurative. (...) Ce sont les porcs qui ruinent le sexe, pas celles qui les balancent."" #metoo #BalanceTonPorc #feminisme lemonde.fr/m-perso/articl… — via @USER",1
#Rennes. Elles refusent les #insultes: deux jeunes #femmes tabassées #sexisme #violencesfaitesauxfemmes ouest-france.fr/bretagne/renne…,1
@USER @USER Je suis tout à fait d'accord avec toi Ségolène Royal 💜💛💛😢,0
"@USER @USER @USER @USER Si le seul argument c'est que les autres travailleurs crÃ¨ve de faim, ben oui, change de job pour le salaire",0
[sale arabe: un ex-policier condamné pour agression au couteau],0
Il en faut encore combien??? #Imperialistes et #Donneurs de leçon pour ne pas dire une vrai #Police électorale 😂😂😂 @USER @USER @USER @USER @USER @USER.... La #RDC propriété belge ou môme éternel ou héritage post colonialisme #Léo2 twitter.com/StanysBujakera…,0
"Nous sommes présentes à la 1ère journée nationale contre le sexisme à @USER ! Une initiative du collectif #EnsembleContreleSexisme avec @USER et @USER,@USER, @USER @USER @USER @USER, et bien d'autres encore ! 💪",0
 c'est ciao,0
"Bonjour soir,  Bravo aux Bleues du handball , championnes du monde,  et même si je n'ai pas vu le match je suis... fb.me/BHdxpVF6",0
le parti danois qui veut expulser les “migrants musulmans qui abusent des aides sociales” se développe rapidement @USER,0
 vous voulez qu'on mette une photo de vous au pire de vous ? allez c'est bon là c'est fini,0
"Merci au collectif #EnsembleContreLeSexisme pour leur accueil, leur engagement et leur amitié",0
@USER @USER j’aimerais bien savoir pourquoi « l’islamogauchiste » est votre ennemi principal et… @USER,0
@USER je l'aime pas ce type  /mais je soutiens catherine deneuve/je suis d'accord avec elle,0
L'Europe va mieux. Le Brexit l'a paradoxalement dopée. Ce qu'en disait Christine Lagarde sur la @USER Dès ce soir la rédaction du #19h30RTS vous propose une série sur le rebond de l'économie européenne. LINK,0
Chez les féministes intersectionnelles ou religieuses : #lallab #checktesprivileges #payetashnek c'est silence radio sur #TariqRamadan 🙈🙊🙉 LINK,1
"Peut-on être drôle sans être offensant ? Est-ce que, vraiment, “on ne peut plus rien dire”? Conversation avec l’humoriste @USER qui se moque du sexisme, des injonctions viriles et des idéaux masculins dans son spectacle soundcloud.com/lescouilles-po… LINK",0
 tu manques pas de clichés ... c'est pathétique !,0
 vu ton esprit de déduction merdique Sophie,1
@USER c pas pro wallah c à cause d’eux qu’on est tous vu comme des mongol,0
"ha ba voilÃ  les chasseurs jouent Ã  cache cache avec les animaux, sauf que dans l'Ã©quation l'animal lui ne joue pas, et il crÃ¨ve Ã  la fin du jeu ! LINK",0
 paul t'es qui ?,0
"Reconnaissante envers @USER qui fait avancer les mentalités des plus féministes d entre nous. A chaque intervention de votre part, on se rend compte à quel point le sexisme se loge partout, insidieusement... Mais on est en marche pour d'éradiquer. #NeRienLaisserPasser",0
Quel gros bâtard ce Gendron ! @USER #balancetonporc #harcelement twitter.com/antonindubois1…,1
allemagne : les clans arabes font la loi....,1
Royaume-Uni : Theresa May veut une période de transition après le #Brexit lemde.fr/2yhSd69,0
"Comment traiter avec Vladimir Poutine? Donald Trump aurait demandé à Angela Merkel de partager avec lui son expérience de la communication avec le Président russe
sptnkne.ws/hx3A LINK",0
@USER @USER des petits gestes tout petits gestes,0
"[VIDÉO] #Londres : un mort et huit blessés dans « une potentielle attaque terroriste », selon Theresa May lemde.fr/2rGLHav",0
 elle toujours pas evidemment,0
Ça ft 6h tu tweet sur les mariages rebeus la meuf que tu voulais gérer va s’marier avec un arabe ou quoi? @USER,0
"@USER @USER @USER @USER @USER ð¤£ð¤£ prÃ©cieuse en quoi ?ð¤£ pour information, il n est rien ce typeð¤£ tu as cru que c Ã©tait Obama qui rejoint Hitler?",0
 ah ouais bah faites gaffe a lisa pk c'est un tunnel,1
"#Shalom🕊
 
Venez le vendredi 8 Sept. à 14h a la #conference

La #halakha est elle #sexiste et #Lesbophobe ?

 helloasso.com/associations/b… LINK",0
 hey toi tut'la ferme l'étrazngère! retourne dans ton pays de merde,1
"#France. Des lycéennes se révoltent: ""Pour nous, le harcèlement sexuel, c'est tout le temps"" nouvelobs.com/rue89/nos-vies…  #sexisme",1
Narendra Modi to meet German Chancellor Angela Merkel on 20 April   livemint.com/Politics/soo5v…,0
De toute façon qu’on soit bien d’accord que @USER arrive ou pas à faire punir les actes de @USER et @USER ... On les verra plus jamais comme avant ! RIP 🐥🐥 #JeremstarGate #BALANCETONBABYBEL #BalanceTonPorc,0
On lit - 73 choses que beaucoup de femmes font pour se sentir en sécurité dans l'espace public ift.tt/2DIyYKq LINK,0
"#PoseTonPoissonDAvril 
Nadine Morano aurait accepté une mission de Macron sur les Bancs de Terre-Neuve pour étudier l'évolution du tonnage  de la morue LINK",1
@USER intervient lors de la conférence « Le #sexisme en entreprise : le cerner pour mieux le combattre » de @USER twitter.com/Ozinfos/status…,0
"Avocat de #JonathannDaval : ""Il n'y a pas de mise en scène monsieur"" 

-Étrangler sa femme
-Lui mettre un jogging
-Envoyer un SMS à la sœur d'#Alexia ""je passe après mon jogging""
-Brûler son corps
-Appeler la police pour signaler sa disparition
-Organiser une marche et chialer. LINK",1
au travers des différentes parties le manga s'attarde sur certains thèmes comme l'amour l'amitié l'aventure le d… @USER,0
"Le #sexisme crasse des météorologues et... des observateurs qui nomment ISIS l'état islamique, ce pseudo état haineux des femmes lemonde.fr/les-decodeurs/…",1
 tu sais nager fat ?N,0
[PRO-CDF] OL-Yzeure &gt; Banc / Substitutes OL #OLvYZ LINK,0
en sah mes rebeux rétorquez pas quand des renois nous vannent ça sert à rien et englobez pas tout les renois pour u… @USER,0
 c'est toi tu degage mec,0
"#PARITE En ce début d'année 2018,dans tous les domaines, les femmes           
S'OR-GA-NI-SENT :-)) CHU : les femmes disent non  au sexisme et réclament la parité - ladepeche.fr ladepeche.fr/article/2018/0… via @USER",0
@USER @USER blabla de politicard attardé cherchant le buzz,1
"@USER @USER Jâai rien semÃ© du tout, jâadore Charlie, soutiens Mila, combats lâislamisme. Raison de plus de ne pas aller se vautrer dans le racisme et la bÃ¢tisse crasse de Z. Lesuel a du respect pour les terroristes et sâest permis de",1
 cela etait le bruit des singes,0
#lheuredespros la gauchiste hystérique avec côté de l'idiot du village leclerc est à museler.....,0
 interogatoir 2 heures et glaces a la plages apres,0
"Pécresse qui qualifie les gens qui retrouvent un emploi ""d'impots supplémentaires"". Cette femme est folle. #DPDA",0
"@USER @USER Les franc maÃ§on ne contrÃ´le pas la RÃ©publique et l'a pas crÃ©er de toute piÃ¨ce, Karl Marx a thÃ©oriser les classes, Hitler s'est servi de son idÃ©ologie pour contrÃ´ler les masses et pourtant Marx n'Ã©tait pas un nazi",0
"@USER @USER Purée mais vous prenez la ""liberté d'expression"" pour excuser toutes les nuisances. L'entrave à l'IVG et le sexisme sont des DÉLITS, c'est la loi qui le dit. Il est hors de question que je me laisse donner des leçons de bio par des merdaillons qui confondent un fœtus et un bébé.",1
@USER @USER en fait la violence fait tellement partie de l’adn de l’extrême gauche depuis les bolchevik… @USER,1
 moi jsuis noire c'est encore mieux,0
tant pis si jâen crÃ¨ve,0
"@USER ""Les dames qui se maquillent"" ???? Alors que les hommes sont surreprésentés dans la mortalité routière (en tant que victimes ET responsables) #violenceMotorisée justifiée par le #sexisme",1
 nique les bougnoules,1
3 nouvelles décisions du #TDPO #racisme et #grossesse au travail &amp; traitement #sexiste d’une locataire hrlsc.on.ca/fr/accueil,1
attardé du cœur,0
@USER mais meuf celle-là c'est pr moi dans le top 10 pr fouttre mal aussi donc stop écoute rebeus oran,0
On sâen sort ou on crÃ¨ve Ã  deux,0
"kanye west, 
les fans le supportait par pure nostalgie de son génie, meme s'ils considéraient à 80% qu'il était devenu bizarre et que sa femme était une pute.
Maintenant, avec ce qu'il a balancé sur l'esclavage, ça se réveille doucement comme la belle au bois dormant.",1
"Les personnes qui dÃ©fendent #zemmour se font traitÃ©s de fasciste, raciste, xÃ©no, nazi, dâextrÃªme droite â¦Ce sont pourtant eux qui dÃ©fendent un juif berbÃ¨re attaquÃ© par ce quâil y a de plus totalitaire Ã  travers lâhistoire â¦lâextr g. et lâislamisme, bien aidÃ©s par leur suppÃ´ts. LINK",1
"Soirée chez moi, je vais me changer dans la sdb (je préviens!). Un ""ami"" débarque et me pelote les seins... #balancetonporc",1
Angela Merkel ce soir a la Hannover Messe. L'industrie grand recit national en Allemagne. @USER LINK,0
"#GoldenGlobes : discours vibrant de @USER en hommage à toutes les femmes courageuses d'hier, d'aujourd'hui et de demain #MeToo #MoiAussi  facebook.com/BuzzFeedMeufs/…",0
@USER Mon pÃ¨re a eu le covid en Ã©tant vaccinÃ© et grÃ¢ce au vaccin il a juste eu une bonne crÃ¨ve,0
[#HM18] Live : Cérémonie d’ouverture de @USER 2018 en présence de la chancelière Angela Merkel et du président Enrique Peña Nieto LINK,0
 desole crunjeu,0
"pr contre tous les mÃ©decins ils sont trop beaux genre mon gÃ©nÃ©raliste je crÃ¨ve pour lui, ma psychiatre mama quelle femme, mon addicto une frappe et mon psy il est trop kiki",0
"""@USER et puis le """"ils nous ont volÃ© celui de Weah""""
",0
 meme une vache veut pas que ta bz,0
@USER @USER je suis végétarienne et n'adhère pas à cette violence fait par le mouvement vegan chacun doit être libre respect svp,0
"J'en connais un il faisait caca il a dit a sa femme ""Viens ici cherie"" et quand elle est venue il l'a demande en mariage. Romantique #Ironie",0
@USER Ptete on va retrouver des photos de lui avec Hitler on sait pas.,1
@USER tout cela c'est sans compter sur la lenteur extrÃªme des juges...et une condamnation Ã  un an avec bracelet au cap nÃ¨gre dans 10 ans!!!!(affaires CAHUZAC ou FILLON)!!,1
ensuite j’vais parler de pnl oula alors eux faut pas que jm’attarde trop sur eux pcq y’a beaucoup à dire. encore un… @USER,0
@USER c’est triste qu’une de nos sœurs réussisse pour une fois et qu’on s’attarde sur des futilités les twe… @USER,0
 y a rien de drole Theresa,0
voilà pourquoi je ne regarde plus @USER depuis septembre ! donner la parole à cette islamo-gauchiste raciste anti bl… @USER,0
les renois qui ont des choses à dire sur les rebeus qu’ils viennent le dire en face et les rebeus qui ont des chose… @USER,0
11-10 à La mi temps !!! match sérieux des françaises #FRANOR #Handball Allez les bleues 🇫🇷🇫🇷🇫🇷,0
@USER @USER Pourquoi vous n'écrivez pas plutôt au CSA ou à France Télévision ? Au nom du droit à l'apologie du sexisme et de la violence faites aux femmes ? Fondez une association pour La Défense des machos misogynes et l'humiliation légitime des femmes. Quelles belles causes !,1
l'islamisation de la france est un fantasme.… @USER,0
 ohhhh viens essaie mon cul il s'ouvre pas pour toi dsl,0
@USER @USER et si mongol,0
Les députées fédérales incertaines de l'avenir du mouvement #MoiAussi - La multiplication du mot-clic #MoiAussi (#MeToo) sur les réseaux sociaux a encouragé plusieurs personnes à travers le monde à partager leur histoire d'agression et de harcèlement ... ow.ly/Ceip50g3U1Z,0
mdrrr redresses tes yeux d’abord pour mieux lire les tweets des meufs renois et après tu viens l’ouvrir . merci @USER,0
"-ÉCRITURE INCLUSIVE-
Clémentine Autain devient... Clémentine Hautaine.
#balancetonporc #nerienlaisserpasser #OsezLeFéminisme",0
 soit contente la grosse,0
le secours catholique ardent promoteur de l'ensauvagement et de l'islamisation de l'europe ! son catholicisme dévo… @USER,1
  Que des putes moi je suis avec toi Brice,0
"Surfeuse surdouée mais pas top model, elle se bat sans sponsor  #brésil #surf #sexisme #genre  @USER  info.nouvelobs.com/videos/uqqllr.… via @USER",0
"@USER gros dégueulasse va, pervers #balancetonporc",0
"La Foire de Hanovre, le plus grand salon industriel mondial, s'est ouverte dimanche, et a été l'occasion pour la chancelière allemande #AngelaMerkel de souligner l'importance du libre-échange LINK",0
@USER @USER vous connaissez un autre mot que extreme droite madame la gauchiste? ca fait un peu cuc... @USER,0
@USER Ãa prend le passport nazi installÃ© sur ton tÃ©lÃ©phone pour avoir droit Ã  plus de vitesseâ¦ LINK,1
Â«Â et tant pis si jâen crÃ¨veÂ Â» ðµ,0
"Les employeurs fédéraux devront se doter d’un protocole de traitement des plaintes. #moiaussi #metoo
 ledevoir.com/politique/cana… LINK",0
"La ministre britannique de l'Intérieur Amber Rudd a démissionné dimanche après plusieurs scandales entourant le traitement des immigrés par ses services, laissant la Première ministre conservatrice Theresa May en position de fragilité u.afp.com/oNAq par @USER #AFP LINK",0
"La dessinatrice et blogueuse française Emma est de passage à Montréal, quelques jours seulement après avoir de nouveau aiguisé ses crayons pour réagir à la lettre cosignée par une centaine de Françaises qui s’attaquaient au mouvement #MoiAussi twitter.com/LeDevoir/statu…",0
le parti danois qui veut expulser les «migrants sociaux musulmans» se développe rapidement. … @USER,0
allez prn va te faire enculer je me suis faite spoiler creve sÃ©rieux LINK,0
Cte fierté de se retrouver sur le #Tumblr de #PayeTaShnek ❤ LINK,1
 qu'est ce qu'il t'arrive Sophie?,0
"A l'origine de #balancetonporc, Sandra Muller poursuivie pour diffamation par l'homme qu'elle accusait sur Twitter buff.ly/2DT7SNz",0
@USER le seul attarde ici c'est toi desole de te l'apprendre,0
@USER @USER @USER J'ai jamais vu un article aussi pauvre en arguments. Incroyable.,0
Je m'endors je me réveille je crois que je suis enceinte mdrrrr le travail me perturbe,0
"@USER HÃ© oui, salut nazi, doigt d'honneur, crachats et haine... Et pourtant ils n'ont pas le type blond aux yeux bleus. Mais qui l'eut crÃ», ce n'est pas comme si dans l'histoire il y avait eu sympathie entre le III reich et le grand mufti de JÃ©ru",1
je crÃ¨ve pour les talons que jâai vu je vais craquer encore ptn,0
@USER @USER @USER @USER @USER De vrai payements ces youpin viva Palestine,1
@USER questu baves gros mongol,0
Egalité homme-femme : la négociation plutôt qu'une loi po.st/8Ql3CL via @USER,0
"Pas besoin d'uniforme nazi, 66% obÃ©issent spontanÃ©ment aux ordres de blouses blanches par simple abus de confiance. Pure coÃ¯ncidence, 70% c'Ã©tait pile poil le 1er objectif du nombre de vaccinÃ©s, les autres le seront sous les applaudissement des 70 % de faibles devenus collabos.",1
 alors CQFD c'est vous les gays et puis si vous l'étiez ça me dérangerai pas parce que je suis une nazi tu va voir quand la maitresse apprendra que vous êtes nazi et la police,0
RT gblardone: François Hollande Qui s’est battu presque 1 an et 1/2 avec Christiane Taubira pour faire voter la loi sur le Mariage Pour…,0
Elle sortait avec toi negro qu'est ce que tu baragouine LINK,1
@USER @USER ouais ca fait rire ouais! un peu plus que ton humour d'attarde qui fait rire 17 personnes en france!,0
"Macron, s'il est élu, ne nommera ni Laurence Parisot ni Christiane Taubira au poste de Premier ministre u.afp.com/4Pqz #AFP",0
@USER Il est pas en prison pour viol lui ?,0
"Top 3 des hashtag en France :
#BalanceTonPorc
#EcritureInclusivE
#MissFrance 
No comment.",1
@USER Ton pÃ¨re est nazi,1
rt @USER le ministre parle d'interdire les portable au lycee vieux reflexe de gauchiste cache la poussiere sous le tapis pour,0
La vie des filles compte elle pour notre justice @USER @USER ? #Susie #balancetonporc #balancetonjuge twitter.com/MiKohiyama/sta…,0
@USER en gros sur twitter tu dis t’aimes les renois mais tu vas au ciné avec des blanches au final enfin bl… @USER,1
@USER Donne nom ou je creve,0
 assume c pas compliquer,0
"@USER @USER @USER @USER @USER Soit sage mon frÃ¨re,il faut avoir de contrÃ´le ds tes langages.",0
 la grosse c'est toi,1
Retrouvez moi ce fdp qui crÃ¨ve les roues des gens et plantez le moi,0
 arthur tu cherche la bagarre tu vas l'avoir petit con,0
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Mon frère toutes ces personnes que tu as identifié ici sont des diable ils voient tout , mais baza kaka ba kadiapemba",0
"La France est tellement maltraitée, violentée, humiliée, concassée par les néolibéraux de #LREM, qu'ils mériteraient tous un #BalanceTonPorc #ChooseFrance, c'est un slogan de maquereau.",0
"La lutte contre le #sexisme, un combat pour rassembler @USER #EnsembleContreLeSexisme ow.ly/uNeo30hTIu5 LINK",0
@USER @USER @USER @USER mais bordel t'es attardé ? goten avait le ssj dans ses genes c'e… @USER,0
@USER oui donc le problème de base c'est lui je comprends pas pourquoi il pète un câble comme un gros mongol… @USER,0
 Et Fatimah-Victime elle retourne dans son harem c'est ça ?,1
@USER non à la dictature de la pensée non au terrorisme intellectuel. oui à la liberté d'expression de conscience et d'opinion.,0
"#balancetonporc J’ai 18 ans, je discute avec un homme dans le métro, 45 ans environ, en face de moi de mes études 1/2",0
c est vrai : nous ne sommes pas tous des porcs #BalanceTonPorc la galanterie a encore de beaux jours devant elle... #énonceLaGalanterie twitter.com/lunedemoins/st…,1
@USER Pourquoi une bio d'hitler sortie de nulle part ?,0
Ça fait bizarre de se dire que je vais être tonton 10 ans mdrrr chez les rebeus et les renois les tontons sont… @USER,0
"""@USER @USER Le communisme est un """"paradis"""",
",0
@USER C’est du sexisme ! Moi il m’aurait surment insulter ma mère mais bon,0
"Hashtags #balancetonporc, #meetoo #1femmesur2 #lahontedoitchangerdecamp #laparoleselibère... versus la justice attendra.

France 2017. Ou quand l’indignation ne suffit pas. twitter.com/libe/status/94…",1
 c'est pas bien Ellian stop halala,0
 ouais c ca fuyiez les putes,0
@USER @USER « dénier » à ces migrants « le bénéfice du droit d’asile au motif qu’ils seraient… @USER,0
"Une pizza brulée, une bière congelée, une femme enceinte: dans les 3  cas, le mec ne l'a pas sortie à temps !",1
Avant j'écoutais lorenzo comme une blague mtn il m'a eue Aussi Jsui une pauvre conne embrigadée dans la société de consommation faites pas comme Moi vrmt sauvez vous avant qu'il ne soit trop tard,0
quand un renois n'a pas le temps avec les imbécillités...,0
"#MeToo aux USA =&gt; conséquences réelles et concrètes
#BalanceTonPorc en France =&gt; + de plaintes OUI mais classées sans suite 
démocratie ? justice ?  Mais t'étais où ? pas là ! 
Pas en France !!! 😠 twitter.com/AlertesInfos/s…",1
 Je suis pas grosse,0
L'islamophobie est bénéfique pour être banni par les musulmans.,1
Dessin de samedi: les agresseurs sexuels tombent comme des mouches. #ledroit  #moiaussi LINK,0
"Quand une magnifique femme enceinte se présente au studio.... sooo happy!!!
#karengaruchetphotographie #photography #photographer #maternity #pregnancy #newborn #French LINK",0
#MoiAussi : un pavé dans la mare | Segment | Tout le monde en parle | ICI Radio-Canada.ca fb.me/2tBiChPvt,0
"Selection Readers Digest Decembre 2017, pub sexistes de LAKOTA. et ce n’est pas une joke #lakota #sexiste LINK",1
"""SALSABILE"" c'est bon j'ai le prénom de ma fille ! #Ironie",0
MERCI au #rappeur de #Montpellier @USER pour ce #freestyle #metoo sur les #violences faites aux #femmes et les #violencessexuelles 🙏🔥🤘&lt;3 facebook.com/vins.waza/vide… #balancetonporc,0
"@USER @USER @USER On peut être contre et resté courtois, c'est vrai que Catherine Deneuve s'est sentie embarquée, dépassée",0
 retourne en serbie et il y aura plus de probleme fdp,1
heuuuu mes copines rebeus c'est des grandes pinces @USER,0
@USER nique ta mere fdp et va sucer et defendre des animés comme ci c’était ton daron si qlq pas les mm gout… @USER,1
"@USER Perso je trouve plutôt gerbants ceux qui comme toi évoquent des ptites frustrations alc sur #balancetonporc comme si ils les jugeaient aussi graves &amp; traumatisantes que les agressions sexuelles ou les viols, ou ces derniers aussi peu graves que ce qui leur arrive, juste chiants…",1
@USER @USER je trouve ça dommage après selon moi les renois pas arrêter de le dire c’est l… @USER,0
Je suis une fille qui s'est se décider xDD #Ironie #Lts,0
"Pour la 1ère fois en France se tient la Journée nationale contre le sexisme le #25janvier → 1 pas important vers égalité 🚺🚹, grde cause du quinquennat. 
A l'@USER aussi nous nous mobilisons #EnsembleContreLeSexisme LINK",0
