text,label
Tout mon soutien à @USER dont le combat contre le sexisme mais aussi contre l'homophobie est constant et sans concession depuis de nombreuses années. twitter.com/auroreberge/st…,1
@USER @USER manu qui le niveau d'écriture d'un cm1 attardé... et les gens croient... @USER,0
@USER augmentation des violences proportionnelle à l'arrivée de migrants africains illégaux en france. paris e… @USER,1
@USER @USER ALLENDE NAZI? LINK,1
@USER Il faudrait lui dire que Hitler n'Ã©tait pas d'extrÃªme droite mais socialiste ððð,0
@USER @USER Mouais jtrouve quand même sa bizarre de dire qu'une femme ne peux pas faire aussi bien qu'un homme dans le domaine du rap,1
Dire que les femmes sont plus à l’écoute est du sexisme bienveillant mais du sexisme quand même : une complémentarité des compétences basée sur l’appartenance au sexe (Brigitte Gresy) #EnsembleContreLeSexisme,1
"""Attouchements""? ""pénétrations digitales""? Georges @USER nie ces accusations et contre-attaque avant sa comparution aux assises, ce mardi, dans un contexte qui ne lui est guère favorable #balancetonporc twitter.com/franceinfo/sta…",0
C’est en cherchant les résultats de #CDFF que tu te rends compte que sur les sites de @USER et de @USER tu trouves les directs du championnat hollandais par exemple mais pas les directs de la coupe de France féminine. #sexiste,1
depuis que je ne suis plus au p5 mes soirées avec les rebeus manquent,0
"Quand tu hésites à mettre une robe, une jupe ou des talons parce qu'on va te regarder, te siffler dans les transports.  #balancetonporc",1
"Produits recyclables, lutte contre l’#obsolescenceprogrammée, travail collaboratif et... impression 3D : avec son enceinte Bluetooth, Armor 3D coche toutes les cases du #designdurable @USER nvth.fr/2DzLQm2",0
"@USER Moi je pense, elle a vu un nez de negro, elle a criÃ©. Elle ment wesh.",1
"La galanterie est-elle sexiste ? Ces gestes relèvent-ils de la courtoisie ou sont-ils devenus obsolètes, voire déplacés quand on milite pour l’égalité ? #sexisme  #LikeDiversité #EgaliteFH marieclaire.fr/la-galanterie-… LINK",0
 en faite cherchez pas silvia elle veux SE FAIRE BAISER PAR TT LE MONDE,1
"#BernardDeLaVillardiere copiait sur des arabes à l'école, mais ces derniers refusaient de le laisser faire. Aujourd'hui il se venge sur les femmes voilées.

#SLT",1
"@USER @USER Cest une fiction, il pourrais mÃªme Ãªtre nazi par dessus tous sa que sa changerais rien",0
un bon soldat nazi Ã§a LINK,1
Nathalie saint cric balance son porc. #balancetonporc tvmag.lefigaro.fr/programme-tv/n…,0
"Y'a vraiment plus de #respect ...
C'est @USER qui devrait être ligoté 😈
#BalanceTonPorc twitter.com/laurossignol/s…",1
"@USER @USER Sale bougnoul de merde , tjr les meme c'est arabe mal Ã©levÃ© retourner dans votre pays",1
zizou ce sale arabe je le déteste c’est pas possible il se prends pour un influencer ou je ne sais quoi espèce de s… @USER,1
"Un peu #sexiste non, @USER #Sexism flair.be/fr/lifestyle/o…",1
"Je lisais un thread de @USER sur Fb et je viens de me rappeler qu'en primaire, un garçon pincait les fesses de beaucoup de filles #sexisme",1
"@USER Le volcan derrière rend bein l'enceinte jbl je trouve qu'elle fait trop ""image"" en tout cas cela me convient bien 👍joli travail !",0
Eduquer les Français à l’information une mission de service public pour @USER chez @USER #notretélé LINK,0
"ok... !  Disons sobrement que le second degré n'était pas évident alors.....""Libérons la parole des hommes"" : ""Marianne"" défend le ""second degré"" de sa une sur #BalanceTonPorc francetvinfo.fr/societe/harcel… via @USER",1
 meme ton pseudo c afait pitie,0
@USER S’il n’y avait qu’un seul reproche à faire c’est celui d’être assez con pour raconter cette blague en plein #balancetonporc et dénonciation des violences faites aux femmes !,1
"Pour rappel Jean-Christophe Ruffin est l'auteur du désastreux Parfum d'Adam, un roman diffamant les défenseurs des animaux. #Sexiste en plus",1
.@USER : Et si vous rajoutiez “sexiste” dans votre bio ? #BalanceTonPorc #Supprime twitter.com/benuaso/status…,1
"Ahurissante citation d'une avocate dans cet article sur le premier #BalanceTonPorc. Car c'est justement la notion de ""harcèlement"" que le plaignant conteste.
20minutes.fr/societe/220513… LINK",1
le racisme est toujours hideux – l’antisémitisme est une expression idéologisée de la part malade de l’âme humaine.… @USER,0
" Camille moi j'ai compris la vie, un homme une femme . rien de plus Camille ca degage",1
mdr ça c’est l’effet narcos ça les matrixé !!! les rebeus ça vous atteint le cerveau cette série après mettre des… @USER,0
ilham aliyev reçoit son homologue mongol - photos @USER,1
Sa existe encore l'amitiée mec - meuf ? parce qu'a chaque fois qu'on parle à une meuf cest h24 la même chose elle croit qu'on la drague . Bordel de merde c'est ouf🖕,1
"#BalanceTonPorc #MeToo On a la parole depuis mi octobre, 3 mois. Et eux depuis des millénaires. Et déjà ils essaient de faire passer les bourreaux pour les victimes. Arrêtez de chialer les mecs et remettez vous un peu en cause, ça nous fera quelques vacances twitter.com/ellensalvi/sta…",1
@USER waouh 1 abonné. je suis impressionné le mongol,0
 bah non  on baisse pas avec des animeaux,1
@USER @USER @USER @USER Pourquoi la parole d'une femme n'est pas entendue quand il sagit de Darmanin ?,1
"#EtMaintenant dans @USER #TLMEP #Moiaussi #MeToo 
200 femmes québécoises répondent.
Il n'y a pas de droit d'importuner, mais un droit réel à dire non et être entendue, et le droit de dire oui ensemble. 
#Metoo is no mccarthyism, said @USER -&gt; we agree twitter.com/AurelieLanctot…",1
par contre les renois ou les métisses avec les taches de rousseurs ça fascine de fou @USER,0
"Fabrique ton #BalanceTonPorc si toi aussi tu veux être victime du vilain #sexisme .Sois invitée pr parler de politique et affuble toi d'une tenue affriolante pour provoquer réactions et accuser ensuite le #sexismeOrdinaire  
#Aurore #Bergé a-t-elle la lumière à tous ls étages? 😉",1
"Christiane Taubira captive l'auditoire, cette femme est une grande oratrice. #Montebourg2012",0
Vrai negro jâvesqui les vannessa âð¾ LINK,1
 donc on en était où?,0
J’admire Christiane Taubira.,0
"Il y a un an, Le Canard révélait l’affaire Penelope Fillon. J’ai l’impression que 40 années sont passées depuis.",0
PLUS VITE FEMME ! #Ironie #MeFrapperPas,1
le sénateur pillon est contre l’avortement contre le mariage gay contre le divorce et contre les pensions aliment… @USER,1
Alain Soral analyse l'affaire de Toulouse (Affaire Mohamed Merah)  LINK #LBRY via @USER,0
"#BalanceTonPorc, #MeToo : 37% des sondés « ne voient pas ce dont il s’agit » twitter.com/mlagardere/sta…",0
L'évolution des mentalités aux États-Unis depuis l'affaire Weinstein décrite par @USER notre correspondant à New York #metoo #balancetonporc LINK,0
 bz ta mere sale arabe,1
On est des femmes on a le droit. T’accouches toi? T’es enceinte? T’as une période de 3 à 8 jours super désagréables tous les 28/30 jours? Tu dois gérer sans relâche travail mari enfants maison? Voilà. Donc laisse nous avoir mal. twitter.com/rubbi_2bi/stat…,0
@USER @USER @USER @USER @USER Oui c'est un nazi,1
 je suis d'acord avec michel,0
#BalanceTonPorc : la libération de la parole sous caution médiatique | Pauline Perrenot  ift.tt/2z1hktY,0
@USER OH LE NEGRO MIELLEUX,1
@USER @USER le Hitler nouvelle version ...,1
